OrderID,OrderDate,CustomerID,ProductID,RegionID,ChannelID,Quantity,UnitPrice,DiscountAmount,CostAmount
106936,2023-12-20,C0320,P005,R1,C1,1,6172.66,1509.45,2280.0
106937,2023-12-20,C0022,P012,R1,C1,2,1161.32,447.01,1008.0
106938,2023-12-20,C0339,P005,R2,C1,2,6251.52,2627.09,4560.0
106939,2023-12-20,C0364,P005,R2,C2,1,6302.86,1135.33,2280.0
106940,2023-12-20,C0332,P005,R2,C1,1,5884.87,1582.36,2280.0
106941,2023-12-20,C0391,P005,R2,C1,1,5881.42,317.7,2280.0
106942,2023-12-20,C0224,P008,R2,C2,1,32011.59,5168.81,10500.0
106943,2023-12-20,C0413,P009,R2,C2,1,28491.3,332.42,8960.0
106944,2023-12-20,C0106,P007,R2,C1,1,11484.32,746.31,4080.0
106945,2023-12-20,C0477,P012,R2,C2,1,1269.74,142.76,504.0
106946,2023-12-20,C0125,P012,R2,C2,2,1189.91,299.88,1008.0
106947,2023-12-20,C0303,P011,R2,C2,1,475.83,92.01,250.0
106948,2023-12-20,C0175,P010,R2,C1,1,1619.33,238.91,675.0
106949,2023-12-20,C0370,P003,R3,C1,2,51498.34,34438.57,33000.0
106950,2023-12-20,C0033,P002,R3,C2,5,22298.1,15504.88,35200.0
106951,2023-12-20,C0312,P011,R3,C2,2,480.04,62.16,500.0
106952,2023-12-20,C0361,P010,R3,C2,1,1510.71,355.47,675.0
106953,2023-12-21,C0230,P003,R1,C1,2,51113.03,23155.28,33000.0
106954,2023-12-21,C0121,P001,R1,C1,1,15360.38,0.0,5250.0
106955,2023-12-21,C0283,P011,R1,C1,1,492.14,86.95,250.0
106956,2023-12-21,C0460,P002,R2,C1,1,21431.43,2447.68,7040.0
106957,2023-12-21,C0346,P001,R2,C2,1,14849.29,4395.2,5250.0
106958,2023-12-21,C0299,P003,R2,C1,2,54517.24,16781.56,33000.0
106959,2023-12-21,C0213,P003,R2,C2,5,57611.37,74535.36,82500.0
106960,2023-12-21,C0258,P007,R2,C2,1,11466.53,1348.08,4080.0
106961,2023-12-21,C0442,P007,R2,C2,2,11412.59,5036.87,8160.0
106962,2023-12-21,C0096,P009,R2,C1,1,27637.06,5155.54,8960.0
106963,2023-12-21,C0494,P012,R2,C1,1,1295.92,359.03,504.0
106964,2023-12-21,C0238,P001,R3,C1,1,14562.4,1294.11,5250.0
106965,2023-12-22,C0313,P002,R1,C1,2,21412.11,3856.55,14080.0
106966,2023-12-22,C0101,P007,R1,C1,1,12354.88,2370.61,4080.0
106967,2023-12-22,C0437,P010,R1,C2,2,1548.39,0.0,1350.0
106968,2023-12-22,C0245,P011,R1,C2,2,482.49,212.6,500.0
106969,2023-12-22,C0010,P006,R2,C2,2,2539.92,409.51,2000.0
106970,2023-12-22,C0163,P012,R2,C2,2,1175.26,279.64,1008.0
106971,2023-12-22,C0095,P003,R3,C1,1,48525.15,5081.4,16500.0
106972,2023-12-22,C0315,P006,R3,C1,1,2591.4,403.46,1000.0
106973,2023-12-22,C0007,P006,R3,C1,1,2512.55,540.2,1000.0
106974,2023-12-23,C0170,P003,R1,C2,1,57101.8,13717.91,16500.0
106975,2023-12-23,C0230,P004,R1,C1,1,3123.71,749.6,1200.0
106976,2023-12-23,C0020,P006,R1,C1,2,2562.31,853.54,2000.0
106977,2023-12-23,C0101,P006,R1,C2,1,2269.74,309.47,1000.0
106978,2023-12-23,C0320,P006,R1,C1,1,2451.94,395.59,1000.0
106979,2023-12-23,C0068,P004,R2,C2,1,2796.9,464.83,1200.0
106980,2023-12-23,C0160,P005,R2,C1,2,6245.51,1756.53,4560.0
106981,2023-12-23,C0387,P007,R2,C2,1,12910.29,1731.19,4080.0
106982,2023-12-23,C0085,P010,R2,C2,3,1398.47,348.29,2025.0
106983,2023-12-23,C0369,P004,R3,C1,1,2984.31,585.92,1200.0
106984,2023-12-24,C0381,P003,R1,C1,3,56972.35,0.0,49500.0
106985,2023-12-24,C0283,P001,R1,C1,3,15151.55,9721.8,15750.0
106986,2023-12-24,C0395,P009,R2,C1,1,26249.52,6058.57,8960.0
106987,2023-12-24,C0224,P012,R2,C2,2,1152.35,95.57,1008.0
106988,2023-12-24,C0252,P001,R3,C1,1,13886.2,905.03,5250.0
106989,2023-12-24,C0491,P005,R3,C2,1,5584.32,509.23,2280.0
106990,2023-12-24,C0033,P009,R3,C1,1,27371.8,2198.23,8960.0
106991,2023-12-24,C0216,P010,R3,C1,1,1451.9,57.32,675.0
106992,2023-12-25,C0447,P002,R1,C1,1,21526.73,1977.19,7040.0
106993,2023-12-25,C0475,P006,R1,C2,1,2343.22,318.89,1000.0
106994,2023-12-25,C0117,P006,R1,C2,1,2336.93,401.64,1000.0
106995,2023-12-25,C0006,P009,R1,C2,2,28500.09,7491.48,17920.0
106996,2023-12-25,C0204,P012,R1,C2,5,1178.89,807.95,2520.0
106997,2023-12-25,C0484,P011,R1,C2,2,504.6,214.9,500.0
106998,2023-12-25,C0104,P012,R1,C1,1,1266.59,128.98,504.0
106999,2023-12-25,C0077,P012,R1,C2,2,1303.71,419.79,1008.0
107000,2023-12-25,C0209,P011,R1,C1,1,465.27,32.31,250.0
107001,2023-12-25,C0464,P012,R1,C1,1,1139.81,91.5,504.0
107002,2023-12-25,C0093,P011,R1,C1,3,508.87,342.49,750.0
107003,2023-12-25,C0021,P001,R2,C2,3,14880.03,7646.65,15750.0
107004,2023-12-25,C0278,P006,R2,C1,3,2433.47,1777.6,3000.0
107005,2023-12-25,C0120,P005,R2,C1,1,5797.14,1557.09,2280.0
107006,2023-12-25,C0147,P006,R2,C1,1,2615.89,420.14,1000.0
107007,2023-12-25,C0485,P012,R2,C1,4,1192.71,1041.08,2016.0
107008,2023-12-25,C0457,P012,R2,C2,3,1232.11,580.4,1512.0
107009,2023-12-25,C0287,P011,R2,C2,1,501.38,55.24,250.0
107010,2023-12-25,C0336,P010,R2,C2,1,1570.26,420.15,675.0
107011,2023-12-25,C0030,P002,R3,C2,2,22492.73,10919.93,14080.0
107012,2023-12-25,C0272,P001,R3,C1,1,15330.98,2977.22,5250.0
107013,2023-12-25,C0472,P005,R3,C1,1,5958.83,1320.61,2280.0
107014,2023-12-25,C0025,P006,R3,C2,2,2658.5,1339.47,2000.0
107015,2023-12-25,C0354,P006,R3,C2,3,2735.57,1261.14,3000.0
107016,2023-12-25,C0259,P005,R3,C2,1,5588.06,591.98,2280.0
107017,2023-12-25,C0025,P005,R3,C1,1,5991.57,681.73,2280.0
107018,2023-12-25,C0337,P005,R3,C1,1,5868.96,480.26,2280.0
107019,2023-12-25,C0348,P009,R3,C2,1,29486.03,6317.03,8960.0
107020,2023-12-25,C0031,P009,R3,C2,5,30024.37,16461.56,44800.0
107021,2023-12-25,C0132,P007,R3,C2,2,11843.03,1954.07,8160.0
107022,2023-12-25,C0206,P007,R3,C1,1,11611.71,1181.95,4080.0
107023,2023-12-25,C0267,P011,R3,C2,1,491.02,55.05,250.0
107024,2023-12-25,C0035,P012,R3,C1,1,1227.91,339.16,504.0
107025,2023-12-26,C0384,P001,R1,C1,1,16412.62,1270.7,5250.0
107026,2023-12-26,C0065,P012,R1,C2,1,1205.09,113.75,504.0
107027,2023-12-26,C0317,P001,R2,C1,1,14742.83,1349.51,5250.0
107028,2023-12-26,C0049,P004,R2,C1,5,3061.51,2310.12,6000.0
107029,2023-12-26,C0079,P003,R2,C1,5,56138.21,58555.27,82500.0
107030,2023-12-26,C0281,P006,R2,C2,2,2538.8,956.28,2000.0
107031,2023-12-26,C0413,P005,R2,C1,4,5798.68,4090.62,9120.0
107032,2023-12-26,C0488,P011,R2,C1,1,480.52,37.75,250.0
107033,2023-12-26,C0200,P010,R2,C2,1,1418.0,161.24,675.0
107034,2023-12-26,C0393,P002,R3,C1,2,22196.47,6376.9,14080.0
107035,2023-12-26,C0228,P001,R3,C2,1,15326.19,2791.16,5250.0
107036,2023-12-26,C0421,P008,R3,C2,1,35946.79,7894.16,10500.0
107037,2023-12-26,C0031,P012,R3,C1,1,1314.9,282.94,504.0
107038,2023-12-27,C0334,P003,R1,C1,2,54036.17,15480.2,33000.0
107039,2023-12-27,C0458,P002,R1,C2,5,21286.36,10719.64,35200.0
107040,2023-12-27,C0029,P002,R1,C2,1,19967.22,2680.05,7040.0
107041,2023-12-27,C0458,P006,R1,C1,1,2464.98,61.29,1000.0
107042,2023-12-27,C0461,P007,R1,C1,1,12053.56,1648.22,4080.0
107043,2023-12-27,C0021,P005,R2,C1,1,6015.49,1219.69,2280.0
107044,2023-12-27,C0134,P006,R2,C2,1,2537.66,92.74,1000.0
107045,2023-12-27,C0486,P009,R2,C2,1,25659.11,2841.33,8960.0
107046,2023-12-27,C0134,P007,R2,C1,2,12111.19,6389.13,8160.0
107047,2023-12-27,C0163,P012,R2,C2,1,1178.88,148.71,504.0
107048,2023-12-27,C0116,P003,R3,C1,1,56168.11,9587.18,16500.0
107049,2023-12-27,C0290,P006,R3,C1,1,2320.4,174.76,1000.0
107050,2023-12-27,C0406,P006,R3,C1,1,2475.05,302.48,1000.0
107051,2023-12-27,C0206,P009,R3,C2,2,28929.61,9153.49,17920.0
107052,2023-12-28,C0379,P005,R1,C1,3,5914.42,1168.02,6840.0
107053,2023-12-28,C0168,P005,R1,C2,3,6166.67,1901.12,6840.0
107054,2023-12-28,C0020,P009,R1,C1,1,26242.47,5797.82,8960.0
107055,2023-12-28,C0360,P007,R1,C1,1,11138.38,2235.88,4080.0
107056,2023-12-28,C0399,P011,R1,C1,1,486.22,65.06,250.0
107057,2023-12-28,C0178,P011,R1,C1,3,471.23,118.04,750.0
107058,2023-12-28,C0487,P003,R2,C1,1,51244.0,10019.98,16500.0
107059,2023-12-28,C0332,P003,R2,C1,1,50905.87,4074.44,16500.0
107060,2023-12-28,C0010,P005,R2,C2,1,5646.65,997.38,2280.0
107061,2023-12-28,C0246,P002,R3,C1,1,21770.8,2891.38,7040.0
107062,2023-12-28,C0314,P001,R3,C1,1,14126.33,3274.97,5250.0
107063,2023-12-28,C0272,P008,R3,C2,2,33948.86,5384.97,21000.0
107064,2023-12-28,C0308,P011,R3,C2,1,505.65,102.1,250.0
107065,2023-12-28,C0030,P012,R3,C2,4,1270.61,606.29,2016.0
107066,2023-12-28,C0007,P011,R3,C2,2,551.77,286.78,500.0
107067,2023-12-28,C0185,P012,R3,C1,2,1208.75,215.69,1008.0
107068,2023-12-29,C0171,P006,R1,C1,2,2667.35,1188.88,2000.0
107069,2023-12-29,C0117,P005,R1,C1,1,6326.96,1379.69,2280.0
107070,2023-12-29,C0298,P001,R2,C1,1,14454.65,1579.63,5250.0
107071,2023-12-29,C0159,P007,R2,C1,5,11581.8,8206.15,20400.0
107072,2023-12-29,C0253,P011,R2,C1,2,491.19,132.57,500.0
107073,2023-12-29,C0180,P003,R3,C1,1,51307.01,9301.47,16500.0
107074,2023-12-29,C0014,P003,R3,C1,1,63430.2,2672.1,16500.0
107075,2023-12-29,C0482,P005,R3,C1,2,6201.01,1545.56,4560.0
107076,2023-12-29,C0031,P012,R3,C1,2,1163.77,551.78,1008.0
107077,2023-12-30,C0245,P002,R1,C2,2,20357.88,1552.51,14080.0
107078,2023-12-30,C0040,P001,R1,C1,1,15443.92,2017.99,5250.0
107079,2023-12-30,C0182,P011,R1,C2,1,516.82,74.9,250.0
107080,2023-12-30,C0171,P011,R1,C2,2,494.36,99.19,500.0
107081,2023-12-30,C0349,P003,R2,C2,5,53397.17,68916.2,82500.0
107082,2023-12-30,C0404,P005,R2,C1,4,5761.58,1943.71,9120.0
107083,2023-12-30,C0250,P010,R2,C1,1,1427.62,124.62,675.0
107084,2023-12-30,C0325,P011,R2,C2,5,514.2,468.81,1250.0
107085,2023-12-30,C0332,P012,R2,C1,2,1185.83,468.03,1008.0
107086,2023-12-30,C0378,P011,R2,C2,1,504.06,2.74,250.0
107087,2023-12-30,C0449,P004,R3,C1,1,3262.74,195.84,1200.0
107088,2023-12-30,C0221,P001,R3,C2,2,14386.65,3627.68,10500.0
107089,2023-12-30,C0354,P005,R3,C1,1,6143.66,637.11,2280.0
107090,2023-12-30,C0432,P009,R3,C1,1,27942.78,4935.22,8960.0
107091,2023-12-30,C0249,P009,R3,C2,2,29276.98,10180.34,17920.0
107092,2023-12-31,C0028,P003,R1,C1,1,52646.36,4987.37,16500.0
107093,2023-12-31,C0223,P003,R1,C2,1,56738.63,5429.26,16500.0
107094,2023-12-31,C0263,P005,R1,C2,4,6679.56,2613.11,9120.0
107095,2023-12-31,C0108,P005,R1,C1,1,5526.53,1184.73,2280.0
107096,2023-12-31,C0242,P006,R1,C1,2,2664.73,1286.63,2000.0
107097,2023-12-31,C0481,P009,R1,C1,4,28668.45,8219.16,35840.0
107098,2023-12-31,C0114,P011,R1,C1,1,483.0,92.95,250.0
107099,2023-12-31,C0175,P004,R2,C1,1,3076.44,928.01,1200.0
107100,2023-12-31,C0071,P004,R2,C2,1,2981.84,605.12,1200.0
107101,2023-12-31,C0147,P004,R2,C1,4,2877.05,1921.39,4800.0
107102,2023-12-31,C0081,P003,R2,C1,1,51749.14,4855.38,16500.0
107103,2023-12-31,C0414,P005,R2,C1,4,5953.68,4600.01,9120.0
107104,2023-12-31,C0413,P008,R2,C2,3,34812.16,15310.62,31500.0
107105,2023-12-31,C0282,P012,R2,C2,1,1344.8,108.42,504.0
107106,2023-12-31,C0032,P006,R3,C2,2,2608.15,619.03,2000.0
107107,2023-12-31,C0132,P007,R3,C2,1,11599.65,2363.34,4080.0
107108,2023-12-31,C0078,P008,R3,C2,5,33505.62,35291.44,52500.0
107109,2023-12-31,C0361,P010,R3,C1,4,1459.85,865.25,2700.0
107110,2024-01-01,C0254,P002,R1,C1,1,20307.33,980.41,7040.0
107111,2024-01-01,C0204,P010,R1,C1,2,1288.03,52.93,1350.0
107112,2024-01-01,C0156,P010,R1,C1,2,1449.11,110.6,1350.0
107113,2024-01-01,C0445,P011,R1,C2,2,494.03,99.82,500.0
107114,2024-01-01,C0056,P005,R2,C1,1,5429.0,259.47,2280.0
107115,2024-01-01,C0279,P010,R2,C2,1,1470.3,51.92,675.0
107116,2024-01-01,C0113,P012,R2,C1,1,1217.57,22.72,504.0
107117,2024-01-01,C0163,P011,R2,C2,2,497.01,53.02,500.0
107118,2024-01-01,C0232,P002,R3,C1,2,21711.41,1334.4,14080.0
107119,2024-01-01,C0432,P003,R3,C1,1,55605.37,2466.13,16500.0
107120,2024-01-01,C0181,P006,R3,C2,1,2478.06,0.0,1000.0
107121,2024-01-01,C0490,P005,R3,C1,1,6092.23,141.49,2280.0
107122,2024-01-01,C0252,P008,R3,C1,1,37942.85,2150.96,10500.0
107123,2024-01-01,C0236,P011,R3,C2,1,528.87,0.65,250.0
107124,2024-01-01,C0259,P011,R3,C2,1,515.79,5.01,250.0
107125,2024-01-01,C0228,P010,R3,C1,1,1453.25,0.0,675.0
107126,2024-01-01,C0023,P010,R3,C2,1,1562.22,1.96,675.0
107127,2024-01-01,C0218,P011,R3,C2,2,486.77,42.3,500.0
107128,2024-01-02,C0285,P003,R1,C1,3,54208.97,2950.41,49500.0
107129,2024-01-02,C0298,P004,R2,C1,4,3010.96,678.98,4800.0
107130,2024-01-02,C0125,P004,R2,C1,2,3220.62,0.0,2400.0
107131,2024-01-02,C0153,P006,R2,C2,1,2602.51,226.2,1000.0
107132,2024-01-02,C0060,P010,R2,C2,1,1499.87,151.47,675.0
107133,2024-01-02,C0221,P003,R3,C1,1,55861.79,1897.8,16500.0
107134,2024-01-02,C0221,P004,R3,C2,1,3163.93,94.81,1200.0
107135,2024-01-03,C0295,P004,R1,C1,2,2819.82,340.01,2400.0
107136,2024-01-03,C0168,P006,R1,C1,3,2521.95,346.53,3000.0
107137,2024-01-03,C0483,P011,R1,C1,2,514.21,85.22,500.0
107138,2024-01-03,C0153,P003,R2,C1,1,57808.17,2743.36,16500.0
107139,2024-01-03,C0309,P001,R2,C1,1,13156.16,1103.87,5250.0
107140,2024-01-03,C0452,P006,R2,C1,1,2600.6,89.2,1000.0
107141,2024-01-03,C0413,P005,R2,C1,1,5789.79,486.97,2280.0
107142,2024-01-03,C0042,P007,R2,C1,2,11750.05,563.31,8160.0
107143,2024-01-03,C0051,P007,R2,C2,3,11881.72,2216.07,12240.0
107144,2024-01-03,C0303,P009,R2,C2,4,25425.27,7028.3,35840.0
107145,2024-01-03,C0270,P009,R3,C1,1,28828.26,493.2,8960.0
107146,2024-01-03,C0185,P010,R3,C1,1,1666.85,137.94,675.0
107147,2024-01-04,C0428,P010,R2,C1,1,1372.78,92.53,675.0
107148,2024-01-04,C0315,P011,R3,C2,1,512.8,21.35,250.0
107149,2024-01-04,C0075,P011,R3,C2,1,499.0,21.08,250.0
107150,2024-01-05,C0165,P002,R1,C1,1,22686.1,1373.69,7040.0
107151,2024-01-05,C0197,P002,R1,C1,4,21125.41,5858.66,28160.0
107152,2024-01-05,C0458,P004,R1,C1,5,3086.7,1434.27,6000.0
107153,2024-01-05,C0219,P009,R1,C1,2,29411.76,1759.98,17920.0
107154,2024-01-05,C0379,P010,R1,C1,1,1501.86,188.96,675.0
107155,2024-01-05,C0440,P011,R2,C1,2,452.29,39.9,500.0
107156,2024-01-05,C0236,P004,R3,C1,1,2762.16,134.5,1200.0
107157,2024-01-05,C0037,P003,R3,C1,1,56495.61,4395.49,16500.0
107158,2024-01-05,C0268,P002,R3,C2,1,22616.63,44.74,7040.0
107159,2024-01-05,C0019,P005,R3,C2,1,6079.52,376.34,2280.0
107160,2024-01-05,C0454,P010,R3,C1,3,1519.71,146.65,2025.0
107161,2024-01-05,C0354,P012,R3,C2,1,1237.72,0.0,504.0
107162,2024-01-05,C0146,P010,R3,C1,2,1456.36,81.72,1350.0
107163,2024-01-06,C0156,P003,R1,C1,1,54809.58,2596.99,16500.0
107164,2024-01-06,C0203,P004,R1,C2,3,2991.5,671.14,3600.0
107165,2024-01-06,C0227,P004,R1,C1,1,2932.22,234.71,1200.0
107166,2024-01-06,C0141,P004,R1,C2,2,3022.81,273.75,2400.0
107167,2024-01-06,C0084,P004,R1,C1,1,3136.5,75.33,1200.0
107168,2024-01-06,C0135,P010,R1,C2,3,1499.59,281.72,2025.0
107169,2024-01-06,C0212,P001,R2,C1,2,14762.53,784.83,10500.0
107170,2024-01-06,C0305,P008,R2,C2,1,32407.99,1830.41,10500.0
107171,2024-01-06,C0211,P004,R3,C2,3,3100.94,20.83,3600.0
107172,2024-01-06,C0337,P003,R3,C1,1,54774.7,4080.35,16500.0
107173,2024-01-06,C0286,P005,R3,C2,2,5420.37,324.05,4560.0
107174,2024-01-06,C0217,P009,R3,C1,5,24515.83,9144.23,44800.0
107175,2024-01-06,C0189,P011,R3,C2,1,477.02,11.17,250.0
107176,2024-01-07,C0447,P005,R1,C2,1,6131.7,412.88,2280.0
107177,2024-01-07,C0274,P007,R1,C1,4,12154.41,3177.89,16320.0
107178,2024-01-07,C0334,P008,R1,C2,5,36123.9,13181.37,52500.0
107179,2024-01-07,C0164,P012,R1,C2,2,1070.37,186.72,1008.0
107180,2024-01-07,C0015,P012,R1,C2,2,1194.28,219.25,1008.0
107181,2024-01-07,C0111,P012,R1,C1,1,1217.96,66.95,504.0
107182,2024-01-07,C0436,P010,R1,C2,3,1655.55,397.25,2025.0
107183,2024-01-07,C0213,P003,R2,C1,1,56651.17,3209.75,16500.0
107184,2024-01-07,C0137,P003,R2,C1,4,58987.11,25037.01,66000.0
107185,2024-01-07,C0488,P002,R2,C1,1,20918.6,1918.67,7040.0
107186,2024-01-07,C0287,P001,R2,C1,2,14278.03,1996.34,10500.0
107187,2024-01-07,C0428,P007,R2,C2,1,11331.73,114.37,4080.0
107188,2024-01-07,C0082,P003,R3,C2,1,56549.0,2819.89,16500.0
107189,2024-01-07,C0418,P003,R3,C2,2,52259.79,10315.44,33000.0
107190,2024-01-07,C0393,P003,R3,C2,2,56507.71,7803.28,33000.0
107191,2024-01-07,C0448,P008,R3,C2,1,35221.49,1895.23,10500.0
107192,2024-01-07,C0228,P009,R3,C1,5,26157.36,2355.69,44800.0
107193,2024-01-07,C0491,P011,R3,C2,1,497.9,31.33,250.0
107194,2024-01-08,C0100,P003,R1,C1,1,53356.2,3629.04,16500.0
107195,2024-01-08,C0358,P009,R2,C2,2,27361.2,390.64,17920.0
107196,2024-01-08,C0071,P011,R2,C2,1,521.23,34.37,250.0
107197,2024-01-08,C0257,P012,R2,C2,1,1105.46,120.79,504.0
107198,2024-01-08,C0393,P004,R3,C1,3,3232.5,521.34,3600.0
107199,2024-01-08,C0035,P011,R3,C2,2,525.3,47.1,500.0
107200,2024-01-09,C0481,P002,R1,C1,1,21073.97,157.16,7040.0
107201,2024-01-09,C0251,P005,R1,C2,1,6268.71,279.19,2280.0
107202,2024-01-09,C0331,P010,R1,C2,1,1591.8,132.26,675.0
107203,2024-01-09,C0463,P012,R1,C2,1,1176.54,12.14,504.0
107204,2024-01-09,C0399,P010,R1,C2,5,1585.99,651.46,3375.0
107205,2024-01-09,C0148,P009,R2,C1,1,28267.32,1157.48,8960.0
107206,2024-01-09,C0079,P008,R2,C2,1,36105.31,2359.23,10500.0
107207,2024-01-09,C0154,P012,R2,C2,4,1147.27,176.76,2016.0
107208,2024-01-09,C0434,P012,R2,C2,2,1150.05,151.14,1008.0
107209,2024-01-09,C0300,P006,R3,C1,2,2490.31,83.99,2000.0
107210,2024-01-09,C0256,P005,R3,C1,1,6056.01,200.55,2280.0
107211,2024-01-09,C0354,P008,R3,C2,5,32496.46,5702.51,52500.0
107212,2024-01-09,C0037,P010,R3,C2,3,1337.65,360.62,2025.0
107213,2024-01-09,C0296,P011,R3,C2,1,520.5,36.72,250.0
107214,2024-01-10,C0086,P003,R1,C1,1,55484.43,3828.02,16500.0
107215,2024-01-10,C0123,P006,R1,C2,1,2373.78,96.88,1000.0
107216,2024-01-10,C0141,P012,R1,C2,1,1170.9,63.1,504.0
107217,2024-01-10,C0473,P009,R2,C2,1,25979.55,517.9,8960.0
107218,2024-01-10,C0406,P003,R3,C1,1,57658.4,3482.16,16500.0
107219,2024-01-10,C0185,P010,R3,C2,4,1476.5,403.59,2700.0
107220,2024-01-11,C0117,P008,R1,C1,2,33526.25,5925.09,21000.0
107221,2024-01-11,C0341,P010,R1,C1,5,1392.04,215.92,3375.0
107222,2024-01-11,C0231,P010,R1,C1,1,1545.93,49.37,675.0
107223,2024-01-11,C0420,P010,R1,C1,1,1413.48,77.93,675.0
107224,2024-01-11,C0219,P012,R1,C1,5,1172.14,169.68,2520.0
107225,2024-01-11,C0067,P011,R1,C1,2,529.86,50.6,500.0
107226,2024-01-11,C0234,P004,R2,C1,1,3115.74,0.0,1200.0
107227,2024-01-11,C0364,P005,R2,C1,1,6110.58,0.0,2280.0
107228,2024-01-11,C0325,P006,R2,C1,1,2306.16,220.01,1000.0
107229,2024-01-11,C0042,P009,R2,C1,5,27854.75,13126.91,44800.0
107230,2024-01-11,C0340,P008,R2,C1,1,33309.65,2132.89,10500.0
107231,2024-01-11,C0061,P011,R2,C2,2,473.63,21.85,500.0
107232,2024-01-11,C0026,P011,R2,C1,1,541.65,19.2,250.0
107233,2024-01-11,C0216,P002,R3,C1,2,21815.32,2754.91,14080.0
107234,2024-01-11,C0361,P004,R3,C1,1,2804.6,153.89,1200.0
107235,2024-01-11,C0369,P005,R3,C1,1,6140.83,121.9,2280.0
107236,2024-01-11,C0179,P008,R3,C2,2,39356.07,7215.65,21000.0
107237,2024-01-11,C0052,P008,R3,C2,4,35326.99,4509.21,42000.0
107238,2024-01-11,C0419,P012,R3,C2,1,1216.56,83.15,504.0
107239,2024-01-12,C0016,P007,R1,C1,1,12163.13,464.5,4080.0
107240,2024-01-12,C0235,P007,R1,C2,1,11089.07,865.49,4080.0
107241,2024-01-12,C0271,P007,R1,C1,1,11093.09,388.7,4080.0
107242,2024-01-12,C0383,P007,R1,C1,1,12216.52,568.01,4080.0
107243,2024-01-12,C0022,P010,R1,C2,1,1619.2,60.85,675.0
107244,2024-01-12,C0053,P002,R2,C2,1,21420.28,2147.61,7040.0
107245,2024-01-12,C0303,P004,R2,C1,1,3245.5,326.79,1200.0
107246,2024-01-12,C0425,P005,R2,C1,2,5779.08,291.81,4560.0
107247,2024-01-12,C0233,P008,R2,C2,2,35657.7,2157.28,21000.0
107248,2024-01-12,C0082,P002,R3,C2,1,22817.8,1718.44,7040.0
107249,2024-01-12,C0052,P004,R3,C2,5,3271.99,850.18,6000.0
107250,2024-01-12,C0031,P005,R3,C2,1,5704.12,183.1,2280.0
107251,2024-01-12,C0075,P006,R3,C1,1,2545.25,138.92,1000.0
107252,2024-01-12,C0232,P008,R3,C2,1,32631.05,1352.33,10500.0
107253,2024-01-12,C0448,P009,R3,C1,2,24601.48,1862.67,17920.0
107254,2024-01-13,C0156,P006,R1,C2,4,2517.4,89.55,4000.0
107255,2024-01-13,C0383,P006,R1,C1,3,2196.35,187.25,3000.0
107256,2024-01-13,C0123,P005,R1,C1,1,6367.42,365.52,2280.0
107257,2024-01-13,C0388,P012,R1,C2,1,1132.46,15.06,504.0
107258,2024-01-13,C0214,P003,R2,C1,1,55147.67,5806.31,16500.0
107259,2024-01-13,C0494,P001,R2,C2,2,14933.33,2171.35,10500.0
107260,2024-01-13,C0477,P005,R2,C1,5,5991.28,2719.11,11400.0
107261,2024-01-13,C0044,P008,R2,C2,1,34821.72,2045.54,10500.0
107262,2024-01-13,C0434,P007,R2,C1,5,11035.29,1693.44,20400.0
107263,2024-01-13,C0200,P010,R2,C2,3,1428.41,243.4,2025.0
107264,2024-01-13,C0499,P001,R3,C1,4,15040.1,1466.8,21000.0
107265,2024-01-13,C0180,P005,R3,C2,1,6254.95,659.61,2280.0
107266,2024-01-14,C0006,P003,R1,C1,1,51499.91,1430.75,16500.0
107267,2024-01-14,C0138,P006,R1,C2,1,2570.93,25.1,1000.0
107268,2024-01-14,C0285,P009,R1,C1,3,29460.42,4066.45,26880.0
107269,2024-01-14,C0129,P012,R1,C2,2,1235.69,149.46,1008.0
107270,2024-01-14,C0372,P011,R1,C1,1,511.41,15.21,250.0
107271,2024-01-14,C0133,P003,R2,C1,2,56403.02,6133.96,33000.0
107272,2024-01-14,C0044,P004,R2,C1,4,2975.2,596.43,4800.0
107273,2024-01-14,C0473,P005,R2,C2,1,6539.46,0.0,2280.0
107274,2024-01-14,C0137,P005,R2,C1,1,6341.93,214.63,2280.0
107275,2024-01-14,C0406,P005,R3,C1,1,5829.48,128.41,2280.0
107276,2024-01-14,C0082,P009,R3,C2,1,27699.41,1420.25,8960.0
107277,2024-01-14,C0078,P008,R3,C2,2,35000.2,6492.45,21000.0
107278,2024-01-14,C0075,P007,R3,C2,3,11924.2,0.0,12240.0
107279,2024-01-15,C0461,P008,R1,C2,3,33858.68,6314.54,31500.0
107280,2024-01-15,C0417,P011,R1,C1,3,502.74,74.81,750.0
107281,2024-01-15,C0282,P003,R2,C2,1,52908.73,2505.04,16500.0
107282,2024-01-15,C0413,P005,R2,C1,1,6438.96,299.16,2280.0
107283,2024-01-15,C0467,P005,R2,C1,1,6046.16,215.38,2280.0
107284,2024-01-15,C0159,P012,R2,C1,2,1102.74,16.16,1008.0
107285,2024-01-15,C0307,P001,R3,C1,4,14421.04,1058.64,21000.0
107286,2024-01-16,C0058,P003,R1,C2,1,55471.64,2691.18,16500.0
107287,2024-01-16,C0104,P003,R1,C1,1,55406.09,2865.79,16500.0
107288,2024-01-16,C0166,P006,R1,C1,2,2559.45,231.61,2000.0
107289,2024-01-16,C0223,P005,R1,C2,2,5844.31,629.1,4560.0
107290,2024-01-16,C0357,P007,R1,C2,1,11919.37,979.98,4080.0
107291,2024-01-16,C0077,P011,R1,C2,2,455.59,42.64,500.0
